"order_num","customer_no","order_date","order_time","store_name","order_amt"
"45490","d103d1d7","2024-01-31","15:30:24","好健康保健股份有限公司分公司_87","1540"
"56543","bca887cf","2024-03-08","09:59:03","好健康保健股份有限公司分公司_53","196"
"227506","b5ef40b5","2025-08-18","19:39:43","好健康保健股份有限公司分公司_47","2920"
"219564","8858011b","2025-07-21","17:01:53","好健康保健股份有限公司分公司_329","330"
"8390","90d8abd7","2023-10-02","14:12:35","好健康保健股份有限公司分公司_226","950"
"53120","e6972207","2024-02-26","07:52:36","好健康保健股份有限公司分公司_240","424"
"76511","a88e642a","2024-05-11","20:13:51","好健康保健股份有限公司分公司_185","252"
"214072","2fd68f65","2025-06-30","20:24:29","好健康保健股份有限公司分公司_217","430"
"166076","ddf33345","2025-02-05","14:13:59","好健康保健股份有限公司分公司_117","3420"
"185047","d55f41aa","2025-04-01","17:43:11","好健康保健股份有限公司分公司_15","3400"
"54645","e4918b7d","2024-03-01","17:21:59","好健康保健股份有限公司分公司_143","899"
"84941","67d37574","2024-06-07","10:42:23","好健康保健股份有限公司分公司_43","99"
"117914","6677e9a9","2024-09-13","12:18:40","好健康保健股份有限公司分公司_123","1530"
"171297","83358240","2025-02-20","19:22:32","好健康保健股份有限公司分公司_114","2200"
"102762","011ff565","2024-07-30","15:12:02","好健康保健股份有限公司分公司_145","1215"
"174526","aed9ee3c","2025-03-02","16:40:58","好健康保健股份有限公司分公司_303","856"
"65824","8a4b4200","2024-04-08","10:14:05","好健康保健股份有限公司分公司_241","107"
"21454","5a357308","2023-11-17","11:15:38","好健康保健股份有限公司分公司_133","1690"
"59065","e2553640","2024-03-16","13:52:22","好健康保健股份有限公司分公司_124","5432"
"178806","fc303557","2025-03-15","09:49:14","好健康保健股份有限公司分公司_157","1289"
"143126","b895330a","2024-12-02","08:57:24","好健康保健股份有限公司分公司_132","3580"
"89730","464a5e7b","2024-06-20","09:33:10","好健康保健股份有限公司分公司_53","3610"
"153591","81d6088c","2024-12-27","18:54:48","好健康保健股份有限公司分公司_10","1165"
"153904","29c6893a","2024-12-28","16:54:25","好健康保健股份有限公司分公司_209","466"
"17112","216a653e","2023-11-02","17:30:46","好健康保健股份有限公司分公司_324","130"
"205597","841c9d05","2025-06-04","14:59:17","好健康保健股份有限公司分公司_138","49"
"38829","7453d44c","2024-01-08","19:33:16","好健康保健股份有限公司分公司_25","959"
"90182","a1126024","2024-06-21","10:30:11","好健康保健股份有限公司分公司_329","24634"
"11539","960b94e5","2023-10-13","20:36:06","好健康保健股份有限公司分公司_32","2200"
"7638","8b284589","2023-09-29","11:13:09","好健康保健股份有限公司分公司_307","565"
"190656","521d5175","2025-04-17","10:54:28","好健康保健股份有限公司分公司_116","690"
"96602","84555fa6","2024-07-10","12:39:07","好健康保健股份有限公司分公司_241","913"
"230724","582c56c8","2025-08-30","15:13:15","好健康保健股份有限公司分公司_83","2000"
"170541","455c34fb","2025-02-18","18:49:12","好健康保健股份有限公司分公司_87","1414"
"5176","bf0a90a5","2023-09-20","17:04:46","好健康保健股份有限公司分公司_117","900"
"100428","969f176c","2024-07-22","08:37:13","好健康保健股份有限公司分公司_301","1782"
"10587","11b0f591","2023-10-10","14:20:13","好健康保健股份有限公司分公司_142","811"
"141775","e74410c7","2024-11-27","14:38:42","好健康保健股份有限公司分公司_291","1274"
"25090","2fbe843a","2023-11-30","20:52:58","好健康保健股份有限公司分公司_72","1694"
"5575","71615f24","2023-09-22","10:51:44","好健康保健股份有限公司分公司_32","2708"
"21270","7c29ea38","2023-11-16","15:22:18","好健康保健股份有限公司分公司_176","16842"
"28821","5ecaa38f","2023-12-10","17:02:27","好健康保健股份有限公司分公司_231","748"
"119361","e4880fb5","2024-09-18","11:38:24","好健康保健股份有限公司分公司_220","1800"
"53225","7d82c893","2024-02-26","13:41:46","好健康保健股份有限公司分公司_148","1250"
"198198","ec8dc887","2025-05-10","11:33:31","好健康保健股份有限公司分公司_6","2660"
"225887","47c84906","2025-08-12","16:56:48","好健康保健股份有限公司分公司_115","1912"
"156323","96910f39","2025-01-04","15:32:26","好健康保健股份有限公司分公司_2","1524"
"27091","e50f4b51","2023-12-06","15:46:11","好健康保健股份有限公司分公司_199","1450"
"199226","f6237cc1","2025-05-13","16:54:07","好健康保健股份有限公司分公司_64","115"
"130294","56c223c8","2024-10-21","10:59:29","好健康保健股份有限公司分公司_276","468"
"4531","64368d5f","2023-09-18","09:18:54","好健康保健股份有限公司分公司_213","78"
"217465","6d4d39ce","2025-07-13","12:10:59","好健康保健股份有限公司分公司_234","1219"
"225563","0d9902f2","2025-08-11","17:19:54","好健康保健股份有限公司分公司_21","680"
"206989","caa5aea5","2025-06-08","17:34:33","好健康保健股份有限公司分公司_205","4484"
"62183","ea1964ba","2024-03-26","18:53:34","好健康保健股份有限公司分公司_244","870"
"5185","70af8e3b","2023-09-20","18:00:51","好健康保健股份有限公司分公司_350","225"
"93256","bb670efa","2024-06-29","14:44:10","好健康保健股份有限公司分公司_165","2543"
"83399","385f819f","2024-06-03","14:38:05","好健康保健股份有限公司分公司_317","4374"
"179959","5395f66d","2025-03-18","17:15:50","好健康保健股份有限公司分公司_40","298"
"40634","4ee91740","2024-01-14","17:55:47","好健康保健股份有限公司分公司_127","344"
"147593","7696f98f","2024-12-11","18:18:00","好健康保健股份有限公司分公司_54","1789"
"13058","0899e793","2023-10-19","16:46:45","好健康保健股份有限公司分公司_317","1425"
"42552","1d9700ac","2024-01-21","14:16:06","好健康保健股份有限公司分公司_128","1900"
"20575","ae9ba326","2023-11-14","10:11:17","好健康保健股份有限公司分公司_270","144"
"122832","c529c19a","2024-09-27","21:45:46","好健康保健股份有限公司分公司_116","65"
"53212","b223e468","2024-02-26","12:57:42","好健康保健股份有限公司分公司_26","3377"
"60995","afa652b6","2024-03-22","15:49:33","好健康保健股份有限公司分公司_217","120"
"143531","aed9ee3c","2024-12-02","18:33:27","好健康保健股份有限公司分公司_303","144"
"30211","5634e9ee","2023-12-14","12:59:03","好健康保健股份有限公司分公司_90","15725"
"59282","06b3505e","2024-03-17","09:52:36","好健康保健股份有限公司分公司_70","5800"
"16117","bdd52ea8","2023-10-30","20:24:13","好健康保健股份有限公司分公司_178","4"
"217296","a630ae20","2025-07-12","14:14:03","好健康保健股份有限公司分公司_26","1215"
"187596","1294d5cd","2025-04-09","12:12:28","好健康保健股份有限公司分公司_217","176"
"221665","2450c4ad","2025-07-29","12:32:59","好健康保健股份有限公司分公司_96","2592"
"66205","c12d3361","2024-04-09","12:49:28","好健康保健股份有限公司分公司_272","2990"
"39846","2b6ac4e6","2024-01-11","18:05:14","好健康保健股份有限公司分公司_176","351"
"659","61cc1527","2023-09-03","16:40:42","好健康保健股份有限公司分公司_152","1360"
"65886","25e37f7d","2024-04-08","12:52:59","好健康保健股份有限公司分公司_217","565"
"174003","376fa490","2025-02-28","19:52:14","好健康保健股份有限公司分公司_268","674"
"180368","c943e831","2025-03-19","16:26:40","好健康保健股份有限公司分公司_109","3400"
"40663","5a899490","2024-01-14","20:37:25","好健康保健股份有限公司分公司_36","5950"
"106009","0555aeae","2024-08-09","08:54:20","好健康保健股份有限公司分公司_4","1050"
"59773","504627f4","2024-03-18","19:12:36","好健康保健股份有限公司分公司_123","297"
"93776","c01aa1cd","2024-06-30","17:27:55","好健康保健股份有限公司分公司_209","1664"
"160645","82697ca7","2025-01-18","14:07:55","好健康保健股份有限公司分公司_16","879"
"52995","5e2c6d3f","2024-02-25","13:58:48","好健康保健股份有限公司分公司_310","290"
"163342","9991818d","2025-01-26","10:05:22","好健康保健股份有限公司分公司_101","332"
"148147","875f31ff","2024-12-13","08:55:56","好健康保健股份有限公司分公司_138","2000"
"208692","a32e59e2","2025-06-13","19:24:24","好健康保健股份有限公司分公司_129","3100"
"88257","2d4b1f57","2024-06-16","09:38:58","好健康保健股份有限公司分公司_143","4732"
"49230","72a46ee6","2024-02-13","15:11:29","好健康保健股份有限公司分公司_253","1846"
"97231","68392832","2024-07-12","09:33:37","好健康保健股份有限公司分公司_87","2950"
"225846","13e034ab","2025-08-12","15:35:21","好健康保健股份有限公司分公司_310","420"
"63160","5d155219","2024-03-29","17:59:54","好健康保健股份有限公司分公司_241","279"
"207285","23414044","2025-06-09","17:43:24","好健康保健股份有限公司分公司_171","1387"
"186245","e9db0f17","2025-04-05","12:07:16","好健康保健股份有限公司分公司_183","2558"
"74671","26f40912","2024-05-06","20:08:11","好健康保健股份有限公司分公司_96","228"
"206926","e68598ae","2025-06-08","13:41:17","好健康保健股份有限公司分公司_31","3280"
"223191","0a4ed562","2025-08-03","20:11:59","好健康保健股份有限公司分公司_178","3370"
"116063","64a7442c","2024-09-07","19:56:11","好健康保健股份有限公司分公司_97","1550"
"229226","8e9affd7","2025-08-25","14:34:26","好健康保健股份有限公司分公司_43","1437"
"211226","e3d6b807","2025-06-21","18:18:49","好健康保健股份有限公司分公司_4","177"
"222207","08ec2c70","2025-07-31","11:46:44","好健康保健股份有限公司分公司_240","80"
"114038","f0f25b31","2024-09-02","12:31:47","好健康保健股份有限公司分公司_78","699"
"72772","2e19ffb7","2024-04-30","20:44:01","好健康保健股份有限公司分公司_154","1273"
"70504","5e44e1f3","2024-04-23","15:21:37","好健康保健股份有限公司分公司_227","4200"
"67988","e00ef27f","2024-04-15","11:31:50","好健康保健股份有限公司分公司_336","2990"
"82674","6b65b7ec","2024-06-01","11:38:48","好健康保健股份有限公司分公司_97","2027"
"15801","360b0b61","2023-10-29","18:09:00","好健康保健股份有限公司分公司_318","4330"
"226296","5cab0a7c","2025-08-14","11:34:46","好健康保健股份有限公司分公司_93","49"
"23973","78b9cec7","2023-11-26","17:16:50","好健康保健股份有限公司分公司_218","102"
"175387","c965a1a9","2025-03-05","10:15:57","好健康保健股份有限公司分公司_223","1722"
"192752","6fddc89b","2025-04-23","16:20:33","好健康保健股份有限公司分公司_148","4050"
"165014","d9c07023","2025-02-01","20:18:34","好健康保健股份有限公司分公司_327","1175"
"67268","f7692645","2024-04-12","17:25:00","好健康保健股份有限公司分公司_145","2970"
"48490","8d7cc13f","2024-02-09","13:09:14","好健康保健股份有限公司分公司_88","204"
"155036","872bdfcc","2024-12-31","14:11:33","好健康保健股份有限公司分公司_158","7965"
"131821","60b9a7d2","2024-10-25","20:11:25","好健康保健股份有限公司分公司_179","56"
"180432","d46ad19b","2025-03-19","18:23:44","好健康保健股份有限公司分公司_217","195"
"100970","099c968c","2024-07-23","17:17:39","好健康保健股份有限公司分公司_236","1250"
"69957","9a675eb3","2024-04-21","17:38:33","好健康保健股份有限公司分公司_56","2951"
"28288","8d0c1cf9","2023-12-09","12:00:38","好健康保健股份有限公司分公司_133","1485"
"155030","497d9d2e","2024-12-31","14:00:37","好健康保健股份有限公司分公司_36","271"
"218345","2ad1fc7e","2025-07-16","18:44:26","好健康保健股份有限公司分公司_144","1079"
"87318","c1904b91","2024-06-13","16:30:48","好健康保健股份有限公司分公司_267","7979"
"56135","b8e3b73f","2024-03-06","19:26:52","好健康保健股份有限公司分公司_318","852"
"126860","4d7d80d1","2024-10-10","12:58:52","好健康保健股份有限公司分公司_70","108"
"162301","bedcc3f0","2025-01-23","14:13:50","好健康保健股份有限公司分公司_244","1485"
"211037","bbb37269","2025-06-21","10:36:49","好健康保健股份有限公司分公司_268","218"
"200283","4be1f289","2025-05-16","19:30:29","好健康保健股份有限公司分公司_336","6204"
"22597","0d098b61","2023-11-21","16:48:00","好健康保健股份有限公司分公司_23","456"
"53913","5cfc2320","2024-02-28","17:12:17","好健康保健股份有限公司分公司_229","314"
"92621","931a3b90","2024-06-27","18:54:57","好健康保健股份有限公司分公司_125","5947"
"20975","fe8817b1","2023-11-15","13:27:41","好健康保健股份有限公司分公司_229","1847"
"137695","ca00216d","2024-11-13","16:15:27","好健康保健股份有限公司分公司_86","4023"
"107662","82e7c2b6","2024-08-14","11:24:13","好健康保健股份有限公司分公司_219","1086"
"107347","90d0821f","2024-08-13","12:31:49","好健康保健股份有限公司分公司_315","80"
"215749","dff01713","2025-07-06","17:28:13","好健康保健股份有限公司分公司_83","4400"
"126781","2137a9b6","2024-10-10","08:43:37","好健康保健股份有限公司分公司_54","2200"
"680","1f17e7ca","2023-09-03","17:33:53","好健康保健股份有限公司分公司_52","40"
"169435","cd9d5dfb","2025-02-15","11:45:58","好健康保健股份有限公司分公司_156","252"
"143288","1fecc77e","2024-12-02","12:46:27","好健康保健股份有限公司分公司_114","2810"
"109517","9cc8a189","2024-08-20","10:49:32","好健康保健股份有限公司分公司_153","228"
"92421","88b8ee65","2024-06-27","12:50:38","好健康保健股份有限公司分公司_39","2100"
"14171","f9b27333","2023-10-24","09:05:26","好健康保健股份有限公司分公司_186","492"
"116206","50121e8a","2024-09-08","13:46:08","好健康保健股份有限公司分公司_138","1218"
"69331","8626a82c","2024-04-19","14:21:17","好健康保健股份有限公司分公司_128","6561"
"155931","048bfe54","2025-01-03","12:13:27","好健康保健股份有限公司分公司_30","3400"
"199767","029734f9","2025-05-15","13:38:00","好健康保健股份有限公司分公司_176","459"
"136961","ec1beabb","2024-11-11","12:21:26","好健康保健股份有限公司分公司_56","842"
"5408","3f1c37f4","2023-09-21","16:32:16","好健康保健股份有限公司分公司_43","870"
"913","59781886","2023-09-04","19:32:22","好健康保健股份有限公司分公司_72","2200"
"60684","6f961925","2024-03-21","17:19:19","好健康保健股份有限公司分公司_258","3314"
"5227","14c3a23f","2023-09-20","19:29:05","好健康保健股份有限公司分公司_148","1116"
"76570","ba9f835b","2024-05-12","10:15:31","好健康保健股份有限公司分公司_67","545"
"225027","8280d511","2025-08-09","16:50:48","好健康保健股份有限公司分公司_159","1932"
"69077","13e94749","2024-04-18","16:49:25","好健康保健股份有限公司分公司_287","1883"
"230254","23346d4e","2025-08-28","20:46:07","好健康保健股份有限公司分公司_227","179"
"90656","436bb4e9","2024-06-22","15:15:41","好健康保健股份有限公司分公司_208","3240"
"24843","7d372ef7","2023-11-30","09:58:15","好健康保健股份有限公司分公司_217","211"
"80224","bbb14943","2024-05-24","11:20:15","好健康保健股份有限公司分公司_252","405"
"31110","1902cb48","2023-12-16","16:30:53","好健康保健股份有限公司分公司_277","4160"
"148865","6b65b7ec","2024-12-14","19:42:07","好健康保健股份有限公司分公司_97","7130"
"124472","e2b45048","2024-10-02","13:59:53","好健康保健股份有限公司分公司_307","66"
"85325","7bd2e394","2024-06-08","09:40:26","好健康保健股份有限公司分公司_203","1009"
"122702","b9a1032e","2024-09-27","15:37:03","好健康保健股份有限公司分公司_13","2230"
"5355","e0884b5a","2023-09-21","13:17:09","好健康保健股份有限公司分公司_108","1100"
"96719","86a2ceea","2024-07-10","17:13:12","好健康保健股份有限公司分公司_252","236"
"98733","ad87cb7e","2024-07-16","17:31:58","好健康保健股份有限公司分公司_241","99"
"80184","21cc56b8","2024-05-24","08:59:11","好健康保健股份有限公司分公司_35","2000"
"152478","12c211e6","2024-12-25","09:06:01","好健康保健股份有限公司分公司_88","509"
"74450","9a4badfe","2024-05-06","12:41:51","好健康保健股份有限公司分公司_267","852"
"184515","537b8afc","2025-03-31","15:20:38","好健康保健股份有限公司分公司_83","2099"
"95114","22b56a53","2024-07-05","13:04:35","好健康保健股份有限公司分公司_231","980"
"88123","e9397d3a","2024-06-15","16:49:16","好健康保健股份有限公司分公司_64","540"
"158268","56e19b1b","2025-01-10","18:21:46","好健康保健股份有限公司分公司_229","230"
"105744","730c8f69","2024-08-08","11:47:38","好健康保健股份有限公司分公司_6","405"
"217674","7c54a47d","2025-07-14","11:07:39","好健康保健股份有限公司分公司_61","502"
"149145","24b0747d","2024-12-15","17:42:56","好健康保健股份有限公司分公司_217","1447"
"111598","5768b5af","2024-08-26","12:32:22","好健康保健股份有限公司分公司_289","275"
"149443","dec382e1","2024-12-16","16:45:57","好健康保健股份有限公司分公司_12","399"
"216650","b6d7d837","2025-07-10","12:43:06","好健康保健股份有限公司分公司_38","840"
"97797","85bf018f","2024-07-13","17:31:25","好健康保健股份有限公司分公司_290","1118"
"199093","fec33572","2025-05-13","11:48:56","好健康保健股份有限公司分公司_156","235"
"51328","7e7ab0f8","2024-02-20","17:56:13","好健康保健股份有限公司分公司_42","181"
"84785","91fa08a0","2024-06-06","18:46:01","好健康保健股份有限公司分公司_32","2086"
"36328","1bda2157","2023-12-31","11:13:46","好健康保健股份有限公司分公司_94","1038"
"38454","0e759b80","2024-01-07","15:33:31","好健康保健股份有限公司分公司_136","832"
"170596","d4b3f525","2025-02-19","03:51:45","好健康保健股份有限公司分公司_217","891"
"5289","cc5d9b5f","2023-09-21","08:47:16","好健康保健股份有限公司分公司_72","809"
"46173","bbd6dc9b","2024-02-02","14:02:10","好健康保健股份有限公司分公司_36","266"
"41417","2ac0559f","2024-01-17","18:07:57","好健康保健股份有限公司分公司_350","283"
"170693","3d4609d2","2025-02-19","12:13:03","好健康保健股份有限公司分公司_98","459"
"11768","576b4561","2023-10-14","18:26:26","好健康保健股份有限公司分公司_259","1766"
"84622","7178d5f4","2024-06-06","13:16:44","好健康保健股份有限公司分公司_213","468"
"141852","7638e808","2024-11-27","18:15:03","好健康保健股份有限公司分公司_96","882"
"229568","ff465d1a","2025-08-26","17:02:45","好健康保健股份有限公司分公司_45","1850"
"167765","bd5553e3","2025-02-10","14:37:02","好健康保健股份有限公司分公司_34","805"
"60392","e46132fd","2024-03-20","19:20:13","好健康保健股份有限公司分公司_184","38"
"171778","7696f98f","2025-02-22","12:32:38","好健康保健股份有限公司分公司_271","2000"
"11263","f9c24466","2023-10-12","20:41:53","好健康保健股份有限公司分公司_334","388"
"42243","fbd153f1","2024-01-20","12:17:37","好健康保健股份有限公司分公司_111","44"
"28332","4c021c65","2023-12-09","13:20:59","好健康保健股份有限公司分公司_133","310"
"64309","29f43b2e","2024-04-02","12:24:56","好健康保健股份有限公司分公司_243","6600"
"169868","41ceec5d","2025-02-16","17:31:23","好健康保健股份有限公司分公司_95","230"
"115806","cfecb5d3","2024-09-07","10:10:51","好健康保健股份有限公司分公司_36","820"
"89658","9daec447","2024-06-19","20:13:38","好健康保健股份有限公司分公司_159","3850"
"81822","5fc36490","2024-05-29","17:52:49","好健康保健股份有限公司分公司_213","3275"
"125031","a4283846","2024-10-04","19:42:12","好健康保健股份有限公司分公司_88","1042"
"132469","a0369e26","2024-10-28","11:08:03","好健康保健股份有限公司分公司_95","1350"
"136547","181cb115","2024-11-09","17:41:09","好健康保健股份有限公司分公司_106","599"
"52629","cb15af71","2024-02-24","08:30:35","好健康保健股份有限公司分公司_329","258"
"152846","96910f39","2024-12-25","20:58:13","好健康保健股份有限公司分公司_23","299"
"124038","59725db7","2024-10-01","10:11:56","好健康保健股份有限公司分公司_214","49"
"177745","de2f617f","2025-03-11","20:14:31","好健康保健股份有限公司分公司_263","1200"
"38797","b815675f","2024-01-08","17:57:58","好健康保健股份有限公司分公司_114","675"
"34512","2fd71a83","2023-12-26","20:28:13","好健康保健股份有限公司分公司_78","2232"
"202837","e4c6c513","2025-05-25","18:31:39","好健康保健股份有限公司分公司_72","2200"
"190301","71f317ef","2025-04-16","11:57:40","好健康保健股份有限公司分公司_339","306"
"189782","8b889e91","2025-04-14","21:20:29","好健康保健股份有限公司分公司_88","351"
"48162","c16949af","2024-02-08","12:36:27","好健康保健股份有限公司分公司_230","1494"
"136637","05ed4bb2","2024-11-10","11:05:01","好健康保健股份有限公司分公司_22","80"
"74273","fafa38e6","2024-05-05","16:29:01","好健康保健股份有限公司分公司_273","1360"
"55381","f6fcb56b","2024-03-04","16:24:39","好健康保健股份有限公司分公司_256","2609"
"228170","ec6980dd","2025-08-21","12:26:28","好健康保健股份有限公司分公司_252","1818"
"30196","9693c481","2023-12-14","12:20:08","好健康保健股份有限公司分公司_241","2650"
"153235","13e29828","2024-12-26","19:06:15","好健康保健股份有限公司分公司_240","99"
"100222","5148eedc","2024-07-21","11:16:47","好健康保健股份有限公司分公司_250","4270"
"11138","196cd35b","2023-10-12","15:40:01","好健康保健股份有限公司分公司_335","2668"
"10774","7dd8380e","2023-10-11","12:42:01","好健康保健股份有限公司分公司_44","1535"
"168172","0c3a8cac","2025-02-11","14:40:12","好健康保健股份有限公司分公司_218","1900"
"213120","feabad5a","2025-06-27","19:39:41","好健康保健股份有限公司分公司_184","1540"
"115379","7d7bd1d0","2024-09-05","20:47:00","好健康保健股份有限公司分公司_243","757"
"57886","e778e043","2024-03-12","17:45:40","好健康保健股份有限公司分公司_213","152"
"215054","85cd634a","2025-07-04","11:00:43","好健康保健股份有限公司分公司_171","158"
"163450","901ae07e","2025-01-26","15:32:30","好健康保健股份有限公司分公司_129","1662"
"48978","8b7ad702","2024-02-12","13:14:42","好健康保健股份有限公司分公司_320","360"
"54080","bc6edca7","2024-02-29","11:28:59","好健康保健股份有限公司分公司_318","1740"
"71625","4c066b81","2024-04-27","12:08:36","好健康保健股份有限公司分公司_72","211"
"97314","9eaf2516","2024-07-12","12:49:29","好健康保健股份有限公司分公司_148","319"
"8913","d5906ec7","2023-10-04","13:49:51","好健康保健股份有限公司分公司_108","214"
"216218","335d9dac","2025-07-08","20:11:37","好健康保健股份有限公司分公司_198","159"
"133194","d610b73c","2024-10-30","11:16:27","好健康保健股份有限公司分公司_4","89"
"31589","16203a6c","2023-12-18","12:56:50","好健康保健股份有限公司分公司_240","386"
"19983","36513784","2023-11-11","20:08:48","好健康保健股份有限公司分公司_238","557"
"122734","90862789","2024-09-27","17:15:07","好健康保健股份有限公司分公司_138","336"
"122414","aaa9bb4d","2024-09-26","18:07:41","好健康保健股份有限公司分公司_69","3005"
"26954","e4143fc8","2023-12-06","10:31:49","好健康保健股份有限公司分公司_163","720"
"174977","333daaa4","2025-03-03","20:10:50","好健康保健股份有限公司分公司_313","1449"
"197383","1e6ce9a0","2025-05-07","20:01:46","好健康保健股份有限公司分公司_111","3280"
"110142","7fd9758f","2024-08-21","20:49:36","好健康保健股份有限公司分公司_106","405"
"33546","af92af46","2023-12-24","11:36:55","好健康保健股份有限公司分公司_42","1334"
"101741","5a78560a","2024-07-27","10:43:17","好健康保健股份有限公司分公司_113","2682"
"81206","f1a83dc8","2024-05-27","18:10:14","好健康保健股份有限公司分公司_303","345"
"224197","991a1994","2025-08-07","10:57:44","好健康保健股份有限公司分公司_200","390"
"114861","83cd7598","2024-09-04","16:19:04","好健康保健股份有限公司分公司_243","2640"
"55353","5079cff0","2024-03-04","15:46:01","好健康保健股份有限公司分公司_270","282"
"110768","56e59155","2024-08-23","16:21:53","好健康保健股份有限公司分公司_203","5800"
"40238","3538dd7f","2024-01-13","10:31:01","好健康保健股份有限公司分公司_217","336"
"4542","e8ab2b9b","2023-09-18","10:04:43","好健康保健股份有限公司分公司_267","1196"
"20828","8583e2b3","2023-11-14","21:18:21","好健康保健股份有限公司分公司_62","126"
"105839","f5eba3a9","2024-08-08","15:08:57","好健康保健股份有限公司分公司_177","1798"
"179753","e3d44927","2025-03-18","09:53:40","好健康保健股份有限公司分公司_217","129"
"124014","967f53b3","2024-10-01","09:14:37","好健康保健股份有限公司分公司_119","1550"
"29569","339a69c2","2023-12-12","15:44:08","好健康保健股份有限公司分公司_72","8698"
"26091","dd2c1c62","2023-12-03","18:13:24","好健康保健股份有限公司分公司_142","2120"
"107772","48379976","2024-08-14","16:26:23","好健康保健股份有限公司分公司_268","2030"
"214920","186e15f7","2025-07-03","18:12:25","好健康保健股份有限公司分公司_109","970"
"3927","b254e290","2023-09-15","17:10:03","好健康保健股份有限公司分公司_115","120"
"64860","364af6f7","2024-04-04","11:31:50","好健康保健股份有限公司分公司_203","3944"
"228792","c48b317e","2025-08-23","14:54:54","好健康保健股份有限公司分公司_186","1499"
"43756","7ad3dbb1","2024-01-25","17:11:03","好健康保健股份有限公司分公司_274","378"
"75130","8f3d2920","2024-05-08","11:27:24","好健康保健股份有限公司分公司_217","729"
"196678","cc29765e","2025-05-05","17:41:52","好健康保健股份有限公司分公司_44","81"
"222551","ce0ec3a8","2025-08-01","11:27:22","好健康保健股份有限公司分公司_145","899"
"196642","90d92cee","2025-05-05","15:50:50","好健康保健股份有限公司分公司_38","314"
"28451","d0865db2","2023-12-09","17:18:50","好健康保健股份有限公司分公司_13","106"
"175433","20d73569","2025-03-05","12:01:56","好健康保健股份有限公司分公司_346","14159"
"33902","d8ec53f4","2023-12-25","14:18:27","好健康保健股份有限公司分公司_178","2701"
"192885","720c6c72","2025-04-23","21:48:35","好健康保健股份有限公司分公司_143","6518"
"178550","45b8bb2a","2025-03-14","11:35:07","好健康保健股份有限公司分公司_6","6600"
"220320","45f3e87b","2025-07-24","10:53:20","好健康保健股份有限公司分公司_310","658"
"75209","e64fb718","2024-05-08","14:13:58","好健康保健股份有限公司分公司_270","1293"
"219635","6c71bb2f","2025-07-21","19:48:18","好健康保健股份有限公司分公司_318","1350"
"12295","9a9cd022","2023-10-16","19:59:04","好健康保健股份有限公司分公司_290","1466"
"119124","4c2c4889","2024-09-17","12:20:43","好健康保健股份有限公司分公司_62","249"
"199845","96a3dbfa","2025-05-15","16:28:34","好健康保健股份有限公司分公司_131","1540"
"29517","f1a4b3ee","2023-12-12","14:50:11","好健康保健股份有限公司分公司_64","1702"
"27767","994aa8de","2023-12-08","09:14:21","好健康保健股份有限公司分公司_271","914"
"82241","a3015e32","2024-05-31","08:49:24","好健康保健股份有限公司分公司_312","444"
"187526","fbf017ba","2025-04-09","10:27:28","好健康保健股份有限公司分公司_145","2209"
"22732","89a0eee4","2023-11-22","09:54:13","好健康保健股份有限公司分公司_59","1080"
"184011","15e1684b","2025-03-29","18:01:23","好健康保健股份有限公司分公司_202","20322"
"57531","30897f6d","2024-03-11","15:43:25","好健康保健股份有限公司分公司_10","500"
"198570","620fce20","2025-05-11","16:25:21","好健康保健股份有限公司分公司_78","288"
"64648","96b0861e","2024-04-03","14:25:58","好健康保健股份有限公司分公司_318","1212"
"26448","15e66fe5","2023-12-04","20:50:06","好健康保健股份有限公司分公司_257","1261"
"20223","b8a1dc60","2023-11-12","20:13:32","好健康保健股份有限公司分公司_255","1035"
"167629","ac8c8c6f","2025-02-10","10:07:44","好健康保健股份有限公司分公司_213","928"
"83138","35698d1c","2024-06-02","15:56:54","好健康保健股份有限公司分公司_231","93"
"95201","aa51add0","2024-07-05","16:50:36","好健康保健股份有限公司分公司_250","9130"
"205016","38e6d5cb","2025-06-02","17:05:12","好健康保健股份有限公司分公司_111","6679"
"25038","fe6318ce","2023-11-30","18:58:46","好健康保健股份有限公司分公司_46","6189"
"221771","f05e3793","2025-07-29","18:18:01","好健康保健股份有限公司分公司_313","12358"
"200600","39a3957c","2025-05-17","20:55:42","好健康保健股份有限公司分公司_15","2748"
"82932","de6d4e13","2024-06-01","20:23:24","好健康保健股份有限公司分公司_148","2156"
"53334","be18e3d0","2024-02-26","18:03:48","好健康保健股份有限公司分公司_356","343"
"131469","c52abbda","2024-10-24","15:50:50","好健康保健股份有限公司分公司_24","1590"
"134063","621cffcb","2024-11-02","13:16:45","好健康保健股份有限公司分公司_245","2865"
"63377","e2a088aa","2024-03-30","12:33:42","好健康保健股份有限公司分公司_242","3820"
"35941","0596ad8a","2023-12-30","10:34:02","好健康保健股份有限公司分公司_271","110"
"143209","98334346","2024-12-02","11:01:08","好健康保健股份有限公司分公司_332","4700"
"119204","1352a067","2024-09-17","16:38:10","好健康保健股份有限公司分公司_240","70"
"3278","721779ad","2023-09-13","15:07:06","好健康保健股份有限公司分公司_145","342"
"86768","0bd2b640","2024-06-12","11:29:06","好健康保健股份有限公司分公司_115","3000"
"223589","86ff1ab2","2025-08-05","12:10:55","好健康保健股份有限公司分公司_7","357"
"135555","f3523157","2024-11-06","18:18:50","好健康保健股份有限公司分公司_111","62"
