product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P00573,Product_573,3C,Brand_C,4418.16,3389.37,926g,EMP0005,2024-12-04,
P00574,Product_574,服飾,Brand_H,481.61,440.8,2392g,EMP0009,2024-08-16,
P00575,Product_575,美妝,Brand_J,3563.34,2556.57,4319g,EMP0007,2025-03-04,
P00576,Product_576,圖書,Brand_A,4608.19,4006.37,3454g,EMP0006,2024-08-07,2025-02-05
P00577,Product_577,3C,Brand_G,1426.35,1060.07,55x50x66cm,EMP0007,2024-10-10,
P00578,Product_578,圖書,Brand_B,1915.41,1505.75,1705g,EMP0007,2024-10-03,
P00579,Product_579,家居,Brand_D,2887.71,2065.83,54x53x78cm,EMP0007,2024-09-29,
P00580,Product_580,食品,Brand_F,4420.37,3392.6,92x19x75cm,EMP0006,2024-10-24,
P00581,Product_581,家居,Brand_H,4715.34,4206.58,72x83x45cm,EMP0002,2024-09-03,
P00582,Product_582,圖書,Brand_I,3723.86,3430.62,12x51x34cm,EMP0004,2024-12-24,
P00583,Product_583,服飾,Brand_A,524.44,396.15,36x20x29cm,EMP0001,2025-06-30,
P00584,Product_584,服飾,Brand_B,3378.86,2756.77,891g,EMP0002,2025-04-24,
P00585,Product_585,3C,Brand_C,2110.49,1725.5,67x42x91cm,EMP0008,2024-12-06,
P00586,Product_586,食品,Brand_D,2406.43,2210.05,2374g,EMP0006,2025-05-21,
P00587,Product_587,家居,Brand_C,340.83,303.58,2573g,EMP0009,2024-10-08,
P00588,Product_588,美妝,Brand_G,1036.2,858.25,43x66x13cm,EMP0006,2024-07-28,
P00589,Product_589,服飾,Brand_C,3973.52,3447.77,4561g,EMP0002,2024-10-03,
P00590,Product_590,服飾,Brand_I,2324.4,2119.48,4242g,EMP0003,2025-05-21,
P00591,Product_591,美妝,Brand_C,1578.14,1108.46,2268g,EMP0007,2024-07-11,
P00592,Product_592,食品,Brand_H,1981.69,1586.78,4881g,EMP0006,2025-03-23,
P00593,Product_593,圖書,Brand_H,4286.56,3972.83,1587g,EMP0000,2024-11-13,
P00594,Product_594,圖書,Brand_C,3770.1,3336.83,58x29x69cm,EMP0007,2024-07-08,
P00595,Product_595,美妝,Brand_J,1434.35,1198.7,87x38x20cm,EMP0000,2024-09-07,
P00596,Product_596,美妝,Brand_G,675.76,562.51,21x38x24cm,EMP0002,2024-11-14,
P00597,Product_597,美妝,Brand_J,1334.79,1050.4,2646g,EMP0007,2024-09-14,
P00598,Product_598,圖書,Brand_I,4611.71,3828.32,24x50x69cm,EMP0008,2024-07-08,
P00599,Product_599,服飾,Brand_B,2949.79,2548.16,28x80x70cm,EMP0001,2024-11-05,2024-12-20
P00600,Product_600,圖書,Brand_I,2714.05,2183.7,1940g,EMP0001,2025-01-06,
P00601,Product_601,美妝,Brand_B,3022.33,2655.23,4328g,EMP0007,2025-03-09,
P00602,Product_602,食品,Brand_D,1893.54,1733.17,4472g,EMP0000,2025-03-06,
P00603,Product_603,圖書,Brand_H,4054.82,2995.18,2218g,EMP0005,2024-08-29,
P00604,Product_604,圖書,Brand_C,2664.1,2165.61,42x17x37cm,EMP0003,2025-03-05,
P00605,Product_605,美妝,Brand_H,672.06,539.0,59x84x50cm,EMP0002,2024-12-28,
P00606,Product_606,美妝,Brand_E,732.42,638.57,2443g,EMP0000,2024-07-14,
P00607,Product_607,圖書,Brand_C,2730.61,2082.0,3467g,EMP0002,2024-07-13,
P00608,Product_608,家居,Brand_I,4689.19,4033.0,100x54x98cm,EMP0000,2025-01-21,
P00609,Product_609,家居,Brand_A,1610.93,1481.04,78x82x87cm,EMP0007,2025-02-16,
P00610,Product_610,家居,Brand_G,4360.75,3508.37,55x28x85cm,EMP0002,2024-09-05,
P00611,Product_611,服飾,Brand_J,3844.07,3566.35,4931g,EMP0009,2025-06-09,
P00612,Product_612,服飾,Brand_F,1314.28,1246.32,67x60x72cm,EMP0004,2024-12-04,
P00613,Product_613,圖書,Brand_I,278.07,202.02,1595g,EMP0003,2024-11-10,
P00614,Product_614,食品,Brand_H,599.05,454.24,4943g,EMP0000,2025-01-09,
P00615,Product_615,美妝,Brand_D,3669.62,3440.62,49x55x88cm,EMP0007,2025-01-15,
P00616,Product_616,家居,Brand_B,1078.38,1013.23,31x36x99cm,EMP0003,2025-03-17,
P00617,Product_617,家居,Brand_G,1919.23,1390.34,1529g,EMP0007,2025-03-02,
P00618,Product_618,家居,Brand_D,2558.33,1800.42,4613g,EMP0008,2024-09-29,
P00619,Product_619,家居,Brand_E,3654.79,2705.55,81x62x43cm,EMP0001,2024-12-29,
P00620,Product_620,3C,Brand_F,654.83,621.44,2874g,EMP0001,2025-01-08,
P00621,Product_621,食品,Brand_B,2091.2,1557.94,780g,EMP0007,2024-11-19,2025-07-05
P00622,Product_622,服飾,Brand_F,2476.86,2044.99,26x31x48cm,EMP0009,2025-02-08,
P00623,Product_623,家居,Brand_D,2750.05,2508.33,57x62x90cm,EMP0003,2025-03-20,
P00624,Product_624,食品,Brand_C,4109.97,2897.94,1171g,EMP0006,2025-06-04,
P00625,Product_625,服飾,Brand_C,941.22,801.09,88x34x49cm,EMP0006,2024-09-01,
P00626,Product_626,3C,Brand_B,4058.37,3121.93,49x46x47cm,EMP0006,2025-05-06,
P00627,Product_627,家居,Brand_A,3495.1,3200.06,4750g,EMP0009,2025-01-11,
P00628,Product_628,家居,Brand_J,2823.77,2176.75,2247g,EMP0006,2024-11-01,
P00629,Product_629,服飾,Brand_C,3527.69,3075.05,3952g,EMP0005,2024-11-01,
P00630,Product_630,圖書,Brand_I,2118.89,1840.37,3546g,EMP0008,2025-06-22,
P00631,Product_631,3C,Brand_H,778.15,587.79,294g,EMP0006,2025-04-24,
P00632,Product_632,服飾,Brand_F,3362.25,2382.83,1496g,EMP0003,2025-03-17,
P00633,Product_633,服飾,Brand_C,2670.89,2142.89,1759g,EMP0002,2025-02-14,
P00634,Product_634,家居,Brand_G,3232.94,2496.79,658g,EMP0002,2024-10-22,
P00635,Product_635,圖書,Brand_H,1756.19,1584.51,3934g,EMP0000,2025-06-19,
P00636,Product_636,美妝,Brand_F,4543.65,4089.7,3640g,EMP0009,2024-11-08,2024-11-24
P00637,Product_637,服飾,Brand_E,2978.11,2424.94,88x83x74cm,EMP0006,2024-10-21,
P00638,Product_638,家居,Brand_I,518.47,441.54,38x48x85cm,EMP0008,2024-11-11,
P00639,Product_639,家居,Brand_E,2304.04,1960.89,4422g,EMP0005,2024-08-04,2025-01-11
P00640,Product_640,圖書,Brand_F,3806.14,3451.37,76x90x77cm,EMP0002,2024-08-29,
P00641,Product_641,服飾,Brand_D,3991.26,3217.96,18x14x75cm,EMP0004,2024-07-25,
P00642,Product_642,美妝,Brand_G,2523.53,1940.25,19x51x51cm,EMP0008,2024-12-13,
P00643,Product_643,美妝,Brand_D,4484.26,3436.1,2306g,EMP0007,2025-06-26,
P00644,Product_644,3C,Brand_B,1411.58,1177.33,23x88x26cm,EMP0009,2024-08-09,
P00645,Product_645,3C,Brand_H,2111.93,1715.49,854g,EMP0006,2025-07-02,
P00646,Product_646,食品,Brand_D,4503.12,3647.66,15x96x50cm,EMP0003,2024-09-21,
P00647,Product_647,圖書,Brand_G,4491.66,3246.5,86x49x14cm,EMP0008,2025-03-03,
P00648,Product_648,美妝,Brand_F,3459.99,3043.58,3292g,EMP0009,2024-08-25,
P00649,Product_649,圖書,Brand_C,4309.0,3246.55,574g,EMP0003,2024-11-03,
P00650,Product_650,食品,Brand_B,534.99,400.84,77x53x14cm,EMP0001,2024-10-01,
P00651,Product_651,圖書,Brand_E,4338.48,3484.62,15x82x21cm,EMP0004,2025-03-02,
P00652,Product_652,服飾,Brand_C,1671.04,1264.88,67x66x35cm,EMP0001,2025-05-17,
P00653,Product_653,3C,Brand_G,973.82,823.82,3462g,EMP0005,2025-06-10,
P00654,Product_654,圖書,Brand_B,1272.91,1009.25,3524g,EMP0002,2025-03-05,
P00655,Product_655,食品,Brand_E,2148.05,1744.71,2239g,EMP0000,2025-03-04,
P00656,Product_656,圖書,Brand_C,1330.84,1110.31,4011g,EMP0000,2024-12-17,
P00657,Product_657,美妝,Brand_A,1670.78,1254.56,48x21x54cm,EMP0003,2024-12-05,
P00658,Product_658,家居,Brand_C,761.39,562.62,50x22x98cm,EMP0003,2025-02-15,
P00659,Product_659,家居,Brand_E,1551.27,1427.33,3799g,EMP0000,2025-03-02,
P00660,Product_660,服飾,Brand_E,2904.19,2347.84,40x43x78cm,EMP0001,2024-11-04,
P00661,Product_661,家居,Brand_I,2265.08,1818.91,62x74x51cm,EMP0006,2025-06-26,
P00662,Product_662,家居,Brand_H,1798.92,1275.26,20x60x61cm,EMP0001,2024-07-09,
P00663,Product_663,圖書,Brand_H,3757.62,3098.14,89x41x70cm,EMP0006,2024-08-03,
P00664,Product_664,圖書,Brand_H,4478.2,3755.16,97x16x85cm,EMP0002,2024-12-23,
P00665,Product_665,食品,Brand_C,3808.27,3197.84,14x71x86cm,EMP0004,2025-05-25,
P00666,Product_666,家居,Brand_B,1726.8,1513.99,80x36x49cm,EMP0004,2024-11-17,
P00667,Product_667,圖書,Brand_I,3747.77,2789.73,41x14x62cm,EMP0001,2024-07-14,
P00668,Product_668,家居,Brand_H,844.7,644.55,1438g,EMP0002,2025-02-25,
P00669,Product_669,圖書,Brand_C,738.56,666.69,63x54x32cm,EMP0002,2025-05-13,
P00670,Product_670,美妝,Brand_F,1793.57,1680.2,42x59x19cm,EMP0000,2025-05-14,
P00671,Product_671,圖書,Brand_J,4057.74,2978.31,4140g,EMP0004,2025-05-10,
P00672,Product_672,服飾,Brand_H,1307.11,1077.6,3794g,EMP0002,2025-04-27,
P00673,Product_673,食品,Brand_D,409.94,308.91,4753g,EMP0004,2024-10-07,
P00674,Product_674,圖書,Brand_D,745.38,532.96,13x78x19cm,EMP0006,2025-04-24,
P00675,Product_675,3C,Brand_A,4307.85,3366.05,498g,EMP0007,2024-09-07,
P00676,Product_676,圖書,Brand_F,3205.54,2359.03,4753g,EMP0000,2025-02-20,2025-04-07
P00677,Product_677,服飾,Brand_F,1340.69,1176.43,1854g,EMP0007,2025-07-03,2025-07-10
P00678,Product_678,美妝,Brand_H,2820.95,2351.07,74x65x62cm,EMP0002,2024-09-10,
P00679,Product_679,美妝,Brand_F,2685.14,1976.15,16x56x40cm,EMP0003,2024-08-06,
P00680,Product_680,美妝,Brand_F,3311.64,2325.8,2152g,EMP0001,2025-02-08,
P00681,Product_681,美妝,Brand_F,1242.62,1120.89,74x15x55cm,EMP0006,2025-06-24,
P00682,Product_682,服飾,Brand_C,4335.57,3225.87,1307g,EMP0009,2024-10-22,
P00683,Product_683,3C,Brand_I,1615.91,1376.03,2585g,EMP0004,2025-05-01,
P00684,Product_684,3C,Brand_D,3501.25,2745.79,3289g,EMP0003,2024-10-25,
P00685,Product_685,圖書,Brand_F,179.01,151.51,3165g,EMP0000,2025-02-01,2025-03-15
P00686,Product_686,食品,Brand_B,1926.02,1500.2,114g,EMP0001,2024-10-08,
P00687,Product_687,美妝,Brand_D,1823.38,1316.0,2108g,EMP0001,2025-06-24,2025-07-12
P00688,Product_688,美妝,Brand_E,2763.07,2088.16,78x63x96cm,EMP0008,2024-09-24,
P00689,Product_689,食品,Brand_E,456.41,340.94,2471g,EMP0002,2025-03-22,
P00690,Product_690,圖書,Brand_D,3971.64,3205.13,3955g,EMP0006,2025-03-20,
P00691,Product_691,3C,Brand_F,1167.13,1009.07,1192g,EMP0006,2025-03-22,
P00692,Product_692,服飾,Brand_H,3417.49,2617.63,46x29x81cm,EMP0009,2025-06-22,2025-07-13
P00693,Product_693,美妝,Brand_G,4035.74,2837.2,1716g,EMP0006,2024-11-01,
P00694,Product_694,服飾,Brand_E,2853.2,2367.4,93x61x98cm,EMP0006,2024-12-27,
P00695,Product_695,食品,Brand_A,3730.33,3176.15,3209g,EMP0007,2025-01-07,2025-05-28
P00696,Product_696,家居,Brand_E,3343.12,3144.93,3874g,EMP0000,2025-03-10,
P00697,Product_697,圖書,Brand_A,1842.1,1560.94,2190g,EMP0004,2025-07-03,
P00698,Product_698,服飾,Brand_B,4063.41,3323.03,34x98x53cm,EMP0003,2024-09-17,
P00699,Product_699,家居,Brand_H,1544.04,1302.17,44x26x100cm,EMP0007,2024-10-01,
P00700,Product_700,家居,Brand_H,2898.94,2701.74,60x11x57cm,EMP0008,2024-11-17,
P00701,Product_701,食品,Brand_B,3752.45,3403.83,13x78x75cm,EMP0002,2024-12-13,
P00702,Product_702,食品,Brand_E,1956.88,1527.82,21x88x55cm,EMP0006,2025-07-01,
P00703,Product_703,美妝,Brand_D,1583.56,1202.42,69x69x44cm,EMP0000,2024-07-21,
P00704,Product_704,食品,Brand_D,2350.8,1799.91,52x61x24cm,EMP0000,2025-05-31,
P00705,Product_705,服飾,Brand_H,4108.02,3393.66,175g,EMP0005,2024-08-30,
P00706,Product_706,美妝,Brand_A,4656.62,4125.82,33x75x76cm,EMP0006,2024-11-23,
P00707,Product_707,圖書,Brand_I,2770.91,2288.23,75x97x27cm,EMP0009,2024-07-20,
P00708,Product_708,美妝,Brand_E,3341.18,2395.46,2103g,EMP0003,2025-03-28,
P00709,Product_709,3C,Brand_E,4526.04,3986.97,53x41x48cm,EMP0002,2024-09-26,
P00710,Product_710,食品,Brand_D,582.88,525.46,61x32x78cm,EMP0007,2024-09-09,
P00711,Product_711,美妝,Brand_C,1237.19,955.57,24x28x64cm,EMP0008,2025-03-26,
P00712,Product_712,美妝,Brand_F,3573.61,3094.86,2179g,EMP0009,2025-06-25,
P00713,Product_713,圖書,Brand_F,4136.35,3336.58,30x70x10cm,EMP0004,2024-08-21,
P00714,Product_714,美妝,Brand_G,4299.44,3965.29,3454g,EMP0000,2025-05-25,
P00715,Product_715,圖書,Brand_B,2134.03,1944.76,117g,EMP0000,2025-01-11,
P00716,Product_716,3C,Brand_I,537.77,447.08,3235g,EMP0008,2025-03-08,
P00717,Product_717,3C,Brand_C,2245.13,1959.72,1379g,EMP0002,2025-06-25,
P00718,Product_718,3C,Brand_C,1230.6,1133.18,4944g,EMP0005,2025-03-11,
P00719,Product_719,服飾,Brand_A,1526.86,1258.02,3655g,EMP0005,2025-01-22,
P00720,Product_720,3C,Brand_F,3884.11,3023.05,1962g,EMP0007,2025-04-08,
P00721,Product_721,服飾,Brand_A,470.08,417.63,1494g,EMP0008,2024-12-18,
P00722,Product_722,食品,Brand_J,4155.15,3137.21,84x42x72cm,EMP0007,2024-11-16,
P00723,Product_723,3C,Brand_C,2195.58,1750.17,1321g,EMP0003,2025-06-07,
P00724,Product_724,美妝,Brand_D,3020.71,2768.27,81x87x94cm,EMP0008,2024-10-04,
P00725,Product_725,服飾,Brand_J,539.3,475.18,97x97x95cm,EMP0009,2025-07-02,
P00726,Product_726,服飾,Brand_J,1753.06,1404.12,2046g,EMP0004,2025-04-02,2025-04-30
P00727,Product_727,圖書,Brand_B,539.53,406.64,41x100x95cm,EMP0002,2024-08-11,
P00728,Product_728,服飾,Brand_F,4811.56,3796.28,68x100x35cm,EMP0002,2024-09-25,
P00729,Product_729,3C,Brand_D,4055.58,3126.96,48x20x80cm,EMP0001,2024-12-16,
P00730,Product_730,美妝,Brand_A,2352.2,1750.09,2054g,EMP0000,2025-04-13,
P00731,Product_731,3C,Brand_H,1195.65,1059.15,3508g,EMP0001,2025-05-19,
P00732,Product_732,家居,Brand_I,4673.93,3566.29,63x95x31cm,EMP0009,2025-06-19,
P00733,Product_733,美妝,Brand_J,1788.52,1455.04,98x59x56cm,EMP0004,2025-04-08,
P00734,Product_734,食品,Brand_A,888.82,707.91,4220g,EMP0009,2025-04-16,
P00735,Product_735,美妝,Brand_D,2859.51,2703.72,78x49x13cm,EMP0003,2025-01-03,
P00736,Product_736,食品,Brand_D,4724.49,3769.07,1160g,EMP0002,2025-03-11,2025-07-28
P00737,Product_737,食品,Brand_F,118.77,85.51,738g,EMP0004,2025-03-08,
P00738,Product_738,圖書,Brand_C,1266.81,915.22,3546g,EMP0004,2025-07-10,
P00739,Product_739,家居,Brand_D,4698.39,3982.77,3045g,EMP0002,2025-06-27,
P00740,Product_740,家居,Brand_E,938.32,797.42,19x95x64cm,EMP0007,2025-06-19,2025-06-27
P00741,Product_741,3C,Brand_B,654.89,526.98,1211g,EMP0006,2024-11-22,
P00742,Product_742,圖書,Brand_D,2893.92,2338.17,71x15x13cm,EMP0001,2025-03-01,
P00743,Product_743,家居,Brand_G,4323.03,3084.41,1923g,EMP0004,2025-03-10,
P00744,Product_744,圖書,Brand_G,2437.84,2021.3,894g,EMP0000,2024-08-27,
P00745,Product_745,圖書,Brand_H,4973.36,4108.91,99x18x44cm,EMP0009,2024-10-11,
P00746,Product_746,服飾,Brand_E,3427.94,2527.72,55x48x25cm,EMP0007,2024-11-22,
P00747,Product_747,食品,Brand_F,462.97,336.1,4021g,EMP0000,2024-10-17,
P00748,Product_748,3C,Brand_A,4964.88,3628.8,94x60x29cm,EMP0001,2024-11-01,
P00749,Product_749,3C,Brand_G,2098.68,1522.08,4235g,EMP0001,2024-08-09,
P00750,Product_750,圖書,Brand_D,1508.27,1285.69,13x48x48cm,EMP0003,2024-08-29,
P00751,Product_751,服飾,Brand_I,2833.61,2122.72,69x26x40cm,EMP0000,2024-12-04,
P00752,Product_752,3C,Brand_J,1591.11,1213.79,66x61x82cm,EMP0002,2024-09-20,
P00753,Product_753,3C,Brand_I,523.64,389.27,1645g,EMP0003,2024-12-02,
P00754,Product_754,3C,Brand_J,107.0,100.52,1549g,EMP0008,2024-10-29,
P00755,Product_755,食品,Brand_J,2302.96,2104.11,4841g,EMP0006,2024-08-18,
P00756,Product_756,美妝,Brand_F,4200.63,3182.5,937g,EMP0003,2025-06-21,
P00757,Product_757,美妝,Brand_B,2904.34,2270.88,2934g,EMP0002,2025-02-04,
P00758,Product_758,服飾,Brand_D,4996.12,3759.45,69x87x90cm,EMP0003,2025-03-05,
P00759,Product_759,美妝,Brand_A,1505.55,1239.02,2719g,EMP0000,2024-12-14,
P00760,Product_760,圖書,Brand_I,1474.23,1039.19,45x42x96cm,EMP0009,2025-03-16,
P00761,Product_761,3C,Brand_J,882.77,766.1,14x60x75cm,EMP0000,2024-12-05,
P00762,Product_762,家居,Brand_G,903.91,750.96,188g,EMP0009,2024-10-03,2025-03-27
P00763,Product_763,圖書,Brand_F,1497.41,1384.59,194g,EMP0003,2023-09-09,
P00764,Product_764,食品,Brand_H,3984.92,2953.22,48x34x66cm,EMP0006,2025-01-01,2025-03-18
P00765,Product_765,圖書,Brand_A,4538.21,4089.05,4765g,EMP0008,2025-06-13,2025-07-26
P00766,Product_766,家居,Brand_H,4877.93,4380.33,2202g,EMP0001,2025-06-25,
P00767,Product_767,美妝,Brand_H,1238.22,906.12,41x70x65cm,EMP0000,2024-10-05,
P00768,Product_768,食品,Brand_A,4418.36,3533.1,45x55x38cm,EMP0005,2025-02-08,
P00769,Product_769,圖書,Brand_D,1708.45,1268.59,4054g,EMP0009,2025-03-04,
P00770,Product_770,3C,Brand_A,652.92,498.62,217g,EMP0009,2025-06-01,
P00771,Product_771,家居,Brand_I,4363.12,3341.33,3650g,EMP0004,2025-01-25,
P00772,Product_772,3C,Brand_H,3216.92,2699.19,99x57x11cm,EMP0001,2025-06-18,2025-07-13
P00773,Product_773,服飾,Brand_C,907.18,728.33,2079g,EMP0003,2025-06-05,
P00774,Product_774,服飾,Brand_G,2206.17,2067.03,69x86x11cm,EMP0008,2025-02-10,
P00775,Product_775,家居,Brand_B,1507.56,1102.92,18x82x76cm,EMP0003,2025-05-08,
P00776,Product_776,3C,Brand_B,3710.29,3500.37,3459g,EMP0009,2025-02-17,
P00777,Product_777,食品,Brand_B,2321.74,1759.09,50x78x24cm,EMP0004,2024-07-19,
P00778,Product_778,圖書,Brand_F,4947.47,4419.17,4334g,EMP0005,2025-05-03,
P00779,Product_779,圖書,Brand_G,368.25,288.98,4254g,EMP0000,2024-11-26,
P00780,Product_780,食品,Brand_H,1839.57,1353.5,42x39x20cm,EMP0000,2024-08-25,
P00781,Product_781,3C,Brand_J,2461.31,2250.8,86x30x37cm,EMP0005,2025-05-24,
P00782,Product_782,3C,Brand_D,2565.35,1993.83,4123g,EMP0001,2025-04-29,
P00783,Product_783,服飾,Brand_E,1648.09,1425.13,57x56x67cm,EMP0008,2024-12-05,
P00784,Product_784,圖書,Brand_A,3673.28,3091.47,56x88x23cm,EMP0000,2024-10-27,
P00785,Product_785,食品,Brand_I,4386.26,3587.69,91x69x84cm,EMP0006,2025-04-20,
P00786,Product_786,食品,Brand_B,4699.72,3872.36,68x81x86cm,EMP0004,2024-11-08,
P00787,Product_787,3C,Brand_B,4044.96,3571.94,762g,EMP0008,2025-04-28,
P00788,Product_788,3C,Brand_A,4267.84,3081.14,1120g,EMP0007,2024-11-22,
P00789,Product_789,食品,Brand_D,2797.67,2425.71,1985g,EMP0005,2024-09-03,
P00790,Product_790,家居,Brand_H,4146.85,3831.49,53x27x28cm,EMP0005,2025-01-23,
P00791,Product_791,家居,Brand_I,1587.17,1133.95,36x17x83cm,EMP0004,2025-05-28,
P00792,Product_792,3C,Brand_C,2052.55,1508.96,22x25x54cm,EMP0009,2025-01-06,
P00793,Product_793,食品,Brand_C,1652.87,1453.13,3125g,EMP0008,2025-04-14,
P00794,Product_794,食品,Brand_G,2390.2,1934.44,32x91x30cm,EMP0006,2025-04-08,
P00795,Product_795,家居,Brand_H,1499.34,1200.8,4930g,EMP0009,2024-09-06,
P00796,Product_796,家居,Brand_F,4811.9,3533.1,1940g,EMP0009,2025-01-22,
P00797,Product_797,美妝,Brand_C,1632.94,1349.94,27x86x56cm,EMP0006,2025-04-10,
P00798,Product_798,3C,Brand_F,580.42,424.66,2187g,EMP0000,2024-08-07,
P00799,Product_799,食品,Brand_I,2681.4,2196.48,2299g,EMP0007,2025-01-15,
P00800,Product_800,圖書,Brand_F,379.79,338.36,14x21x98cm,EMP0006,2024-11-12,
P00801,Product_801,3C,Brand_A,641.66,490.59,3810g,EMP0003,2024-10-26,
P00802,Product_802,圖書,Brand_B,1175.01,963.74,41x38x75cm,EMP0004,2024-09-19,
P00803,Product_803,圖書,Brand_E,2375.32,2251.81,34x24x22cm,EMP0001,2025-04-20,
P00804,Product_804,食品,Brand_B,2222.93,1937.64,575g,EMP0004,2024-07-21,
P00805,Product_805,圖書,Brand_A,4018.49,3658.19,50x31x63cm,EMP0003,2024-12-05,
P00806,Product_806,食品,Brand_A,3723.43,2992.57,36x63x28cm,EMP0001,2024-08-11,
P00807,Product_807,美妝,Brand_A,2188.96,1952.48,881g,EMP0002,2024-09-29,
P00808,Product_808,圖書,Brand_C,1735.15,1232.18,3961g,EMP0008,2024-07-26,
P00809,Product_809,圖書,Brand_C,1650.7,1206.21,3963g,EMP0006,2024-08-28,
P00810,Product_810,服飾,Brand_F,3892.58,2922.42,35x71x76cm,EMP0009,2025-07-04,
P00811,Product_811,圖書,Brand_C,355.15,284.29,598g,EMP0009,2024-10-22,
P00812,Product_812,美妝,Brand_G,162.83,148.41,1712g,EMP0000,2025-06-09,
P00813,Product_813,美妝,Brand_A,3998.17,3144.83,3415g,EMP0006,2024-12-23,
P00814,Product_814,圖書,Brand_C,2438.02,2105.61,83x51x30cm,EMP0005,2024-08-03,
P00815,Product_815,3C,Brand_E,741.32,650.38,3926g,EMP0009,2024-12-17,
P00816,Product_816,3C,Brand_J,1254.27,1061.8,114g,EMP0006,2025-03-01,
P00817,Product_817,美妝,Brand_I,4669.27,3685.5,22x45x64cm,EMP0006,2024-07-17,
P00818,Product_818,食品,Brand_A,4311.56,3640.09,33x29x77cm,EMP0006,2025-07-22,
P00819,Product_819,3C,Brand_D,3577.95,2810.72,1583g,EMP0003,2024-08-12,
P00820,Product_820,圖書,Brand_J,2462.9,1775.67,3563g,EMP0001,2024-08-19,
P00821,Product_821,家居,Brand_I,2649.59,2512.34,86x14x96cm,EMP0006,2025-06-21,
P00822,Product_822,3C,Brand_J,4878.7,3570.21,40x89x94cm,EMP0006,2024-10-16,
P00823,Product_823,圖書,Brand_J,4832.28,3470.0,2181g,EMP0004,2024-08-03,
P00824,Product_824,圖書,Brand_F,1154.82,1062.01,4628g,EMP0001,2025-06-01,
P00825,Product_825,服飾,Brand_F,4074.41,3159.54,3444g,EMP0003,2024-11-16,
P00826,Product_826,家居,Brand_I,1066.49,919.93,2663g,EMP0000,2025-05-15,
P00827,Product_827,美妝,Brand_A,1146.33,896.72,89x50x53cm,EMP0005,2024-08-31,
P00828,Product_828,家居,Brand_G,3412.86,2723.0,4256g,EMP0009,2025-06-08,
P00829,Product_829,圖書,Brand_I,2084.51,1595.75,65x17x54cm,EMP0006,2025-02-10,
P00830,Product_830,美妝,Brand_G,4664.57,3665.24,47x21x57cm,EMP0008,2024-10-04,
P00831,Product_831,美妝,Brand_I,536.15,430.35,4433g,EMP0001,2024-07-31,
P00832,Product_832,美妝,Brand_C,2606.48,2293.97,3853g,EMP0008,2024-11-19,
P00833,Product_833,圖書,Brand_F,4600.76,3808.9,95x56x68cm,EMP0009,2024-11-06,
P00834,Product_834,圖書,Brand_A,4530.16,4239.74,2308g,EMP0002,2024-09-23,
P00835,Product_835,家居,Brand_G,866.99,615.97,3368g,EMP0006,2024-12-24,
P00836,Product_836,美妝,Brand_A,1896.52,1566.08,95x54x92cm,EMP0008,2025-01-26,
P00837,Product_837,美妝,Brand_B,3133.69,2651.28,721g,EMP0003,2024-08-12,
P00838,Product_838,圖書,Brand_H,881.03,819.4,4131g,EMP0008,2025-04-26,2025-05-11
P00839,Product_839,圖書,Brand_G,4843.31,3449.84,3617g,EMP0002,2024-10-01,
P00840,Product_840,3C,Brand_I,4582.27,3864.57,71x27x81cm,EMP0000,2024-11-08,
P00841,Product_841,家居,Brand_G,918.06,838.56,3555g,EMP0003,2025-07-03,
P00842,Product_842,家居,Brand_G,693.66,527.52,3671g,EMP0000,2025-02-10,
P00843,Product_843,家居,Brand_C,518.5,476.54,16x43x79cm,EMP0001,2025-05-24,
P00844,Product_844,3C,Brand_F,4556.27,3211.08,927g,EMP0007,2025-05-20,
P00845,Product_845,服飾,Brand_D,1048.76,926.17,3368g,EMP0009,2024-09-15,
P00846,Product_846,圖書,Brand_G,2139.8,1997.03,75x71x59cm,EMP0000,2024-12-04,
P00847,Product_847,服飾,Brand_B,2299.37,1987.34,36x41x98cm,EMP0004,2025-01-14,
P00848,Product_848,3C,Brand_C,3035.15,2457.73,4127g,EMP0006,2024-07-10,2025-02-20
P00849,Product_849,圖書,Brand_F,451.5,321.12,4978g,EMP0001,2024-10-10,
P00850,Product_850,家居,Brand_C,1211.12,1126.38,4967g,EMP0008,2025-05-07,
P00851,Product_851,食品,Brand_F,4664.3,3813.41,2309g,EMP0006,2025-01-08,
P00852,Product_852,服飾,Brand_I,4551.21,3218.84,3964g,EMP0009,2025-03-10,
P00853,Product_853,圖書,Brand_J,3928.32,3427.28,52x47x85cm,EMP0006,2024-11-24,
P00854,Product_854,家居,Brand_F,195.07,160.05,34x76x27cm,EMP0009,2024-08-06,
P00855,Product_855,食品,Brand_G,1702.33,1244.55,2994g,EMP0003,2024-12-03,
P00856,Product_856,家居,Brand_B,3177.0,2394.09,80x44x10cm,EMP0001,2025-01-15,
P00857,Product_857,美妝,Brand_J,1448.43,1037.25,33x29x81cm,EMP0005,2024-11-02,
P00858,Product_858,美妝,Brand_C,4556.97,3844.14,3578g,EMP0000,2024-09-08,
P00859,Product_859,3C,Brand_A,3206.06,2742.81,3828g,EMP0000,2025-05-25,
P00860,Product_860,服飾,Brand_E,452.34,373.83,441g,EMP0005,2025-06-23,
